"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 12, 2019","4,700.0","4,700.0","4,700.0","4,700.0","0.20K","1.29%"
"Dec 11, 2019","4,640.0","4,600.0","4,640.0","4,510.0","6.03K","-0.22%"
"Dec 10, 2019","4,650.0","4,810.0","4,810.0","4,600.0","7.51K","0.00%"
"Dec 09, 2019","4,650.0","4,320.0","4,650.0","4,320.0","8.08K","0.87%"
"Dec 06, 2019","4,610.0","4,590.0","4,700.0","4,350.0","2.09K","1.10%"
"Dec 05, 2019","4,560.0","4,560.0","4,570.0","4,360.0","2.85K","-0.65%"
"Dec 04, 2019","4,590.0","4,550.0","4,590.0","4,550.0","4.51K","0.00%"
"Dec 03, 2019","4,590.0","4,500.0","4,590.0","4,300.0","16.18K","3.38%"
"Dec 02, 2019","4,440.0","4,380.0","4,440.0","4,380.0","0.54K","-0.89%"
"Nov 29, 2019","4,480.0","4,260.0","4,480.0","4,250.0","23.50K","4.92%"
"Nov 28, 2019","4,270.0","4,300.0","4,320.0","4,270.0","5.41K","-0.70%"
"Nov 27, 2019","4,300.0","4,400.0","4,400.0","4,280.0","8.41K","0.94%"
"Nov 26, 2019","4,260.0","4,300.0","4,480.0","4,260.0","39.65K","-0.93%"
"Nov 25, 2019","4,300.0","4,400.0","4,400.0","4,300.0","5.42K","-4.02%"
"Nov 22, 2019","4,480.0","4,300.0","4,480.0","4,300.0","0.89K","0.00%"
"Nov 20, 2019","4,480.0","4,480.0","4,480.0","4,480.0","10.43K","0.00%"
"Nov 19, 2019","4,480.0","4,440.0","4,480.0","4,400.0","13.23K","0.90%"
"Nov 18, 2019","4,440.0","4,500.0","4,500.0","4,270.0","26.71K","-1.77%"
"Nov 15, 2019","4,520.0","4,500.0","4,520.0","4,410.0","3.02K","2.73%"
"Nov 14, 2019","4,400.0","4,500.0","4,510.0","4,400.0","2.02K","-2.22%"
"Nov 12, 2019","4,500.0","4,250.0","4,510.0","4,250.0","11.98K","5.88%"
"Nov 11, 2019","4,250.0","4,300.0","4,350.0","4,200.0","1.73K","-1.16%"
"Nov 08, 2019","4,300.0","4,350.0","4,500.0","4,300.0","333.02K","-4.23%"
"Nov 07, 2019","4,490.0","4,500.0","4,500.0","4,490.0","21.38K","0.45%"
"Nov 06, 2019","4,470.0","4,470.0","4,480.0","4,470.0","2.11K","-0.22%"
"Nov 05, 2019","4,480.0","4,400.0","4,480.0","4,330.0","6.13K","2.99%"
"Nov 04, 2019","4,350.0","4,730.0","4,730.0","4,350.0","13.52K","-2.68%"
"Nov 01, 2019","4,470.0","4,320.0","4,470.0","4,300.0","76.62K","-0.67%"
"Oct 31, 2019","4,500.0","4,380.0","4,500.0","4,310.0","10.39K","-0.88%"
"Oct 30, 2019","4,540.0","4,400.0","4,540.0","4,400.0","8.72K","3.65%"
"Oct 29, 2019","4,380.0","4,700.0","4,700.0","4,380.0","188.67K","-6.81%"
"Oct 28, 2019","4,700.0","4,700.0","4,700.0","4,600.0","112.33K","-0.42%"
"Oct 25, 2019","4,720.0","4,550.0","4,800.0","4,550.0","14.36K","-0.84%"
"Oct 24, 2019","4,760.0","4,500.0","4,790.0","4,500.0","10.54K","1.28%"
"Oct 23, 2019","4,700.0","4,600.0","4,740.0","4,560.0","15.73K","-0.63%"
"Oct 22, 2019","4,730.0","4,700.0","4,770.0","4,500.0","91.77K","-0.84%"
"Oct 21, 2019","4,770.0","4,800.0","4,800.0","4,750.0","40.11K","0.00%"
"Oct 18, 2019","4,770.0","5,120.0","5,120.0","4,770.0","83.97K","-6.84%"
"Oct 17, 2019","5,120.0","4,800.0","5,120.0","4,800.0","43.77K","6.67%"
"Oct 16, 2019","4,800.0","4,890.0","4,890.0","4,800.0","0.79K","-1.84%"
"Oct 15, 2019","4,890.0","4,650.0","4,900.0","4,650.0","0.27K","1.45%"
"Oct 14, 2019","4,820.0","4,950.0","4,950.0","4,700.0","42.45K","-1.63%"
"Oct 11, 2019","4,900.0","4,700.0","4,900.0","4,700.0","14.82K","-0.41%"
"Oct 10, 2019","4,920.0","4,730.0","4,930.0","4,730.0","11.00K","-0.40%"
"Oct 09, 2019","4,940.0","4,940.0","4,940.0","4,830.0","4.23K","0.00%"
"Oct 08, 2019","4,940.0","5,190.0","5,190.0","4,940.0","19.15K","-6.97%"
"Oct 07, 2019","5,310.0","5,310.0","5,310.0","5,310.0","0.01K","6.41%"
"Oct 04, 2019","4,990.0","5,050.0","5,050.0","4,890.0","21.53K","-0.40%"
"Oct 03, 2019","5,010.0","4,900.0","5,040.0","4,900.0","2.20K","0.40%"
"Oct 02, 2019","4,990.0","4,850.0","4,990.0","4,850.0","3.50K","-0.20%"
"Oct 01, 2019","5,000.0","5,000.0","5,000.0","4,650.0","25.57K","0.00%"
"Sep 30, 2019","5,000.0","5,240.0","5,240.0","4,950.0","23.07K","0.00%"
"Sep 27, 2019","5,000.0","4,980.0","5,000.0","4,960.0","8.13K","0.00%"
"Sep 26, 2019","5,000.0","5,000.0","5,080.0","4,950.0","23.36K","-1.77%"
"Sep 25, 2019","5,090.0","5,100.0","5,100.0","4,940.0","5.32K","-3.78%"
"Sep 24, 2019","5,290.0","5,290.0","5,290.0","5,290.0","0.01K","5.80%"
"Sep 23, 2019","5,000.0","5,000.0","5,000.0","4,910.0","3.47K","0.81%"
"Sep 20, 2019","4,960.0","4,950.0","5,080.0","4,950.0","2.97K","-2.36%"
"Sep 19, 2019","5,080.0","5,080.0","5,080.0","5,000.0","3.16K","0.00%"
"Sep 18, 2019","5,080.0","5,080.0","5,080.0","5,020.0","17.54K","0.00%"
"Sep 17, 2019","5,080.0","5,000.0","5,080.0","4,970.0","12.02K","1.60%"
"Sep 16, 2019","5,000.0","5,100.0","5,100.0","5,000.0","8.51K","-3.10%"
"Sep 13, 2019","5,160.0","4,900.0","5,180.0","4,900.0","9.98K","0.39%"
"Sep 12, 2019","5,140.0","5,150.0","5,150.0","5,000.0","0.22K","-0.58%"
"Sep 11, 2019","5,170.0","5,000.0","5,180.0","4,900.0","2.12K","-0.19%"
"Sep 10, 2019","5,180.0","5,180.0","5,180.0","5,180.0","0.01K","-0.38%"
"Sep 09, 2019","5,200.0","5,200.0","5,200.0","5,200.0","0.01K","0.19%"
"Sep 06, 2019","5,190.0","5,190.0","5,230.0","5,110.0","5.25K","1.76%"
"Sep 05, 2019","5,100.0","5,100.0","5,100.0","5,100.0","3.97K","0.00%"
"Sep 04, 2019","5,100.0","5,150.0","5,150.0","5,100.0","1.14K","-0.97%"
"Sep 03, 2019","5,150.0","5,100.0","5,150.0","5,100.0","3.27K","0.98%"
"Aug 30, 2019","5,100.0","5,040.0","5,100.0","5,040.0","0.14K","0.00%"
"Aug 29, 2019","5,100.0","5,050.0","5,100.0","5,040.0","20.31K","1.19%"
"Aug 28, 2019","5,040.0","5,040.0","5,240.0","5,040.0","30.72K","-4.36%"
"Aug 27, 2019","5,270.0","5,290.0","5,290.0","5,130.0","154.78K","0.00%"
"Aug 26, 2019","5,270.0","5,010.0","5,300.0","5,000.0","44.19K","1.93%"
"Aug 23, 2019","5,170.0","5,100.0","5,170.0","5,100.0","2.04K","-0.96%"
"Aug 22, 2019","5,220.0","5,230.0","5,230.0","5,220.0","1.35K","-0.76%"
"Aug 21, 2019","5,260.0","5,020.0","5,260.0","5,020.0","0.05K","0.19%"
"Aug 20, 2019","5,250.0","5,030.0","5,250.0","5,030.0","0.64K","-0.38%"
"Aug 19, 2019","5,270.0","5,000.0","5,350.0","5,000.0","2.49K","1.35%"
"Aug 16, 2019","5,200.0","5,100.0","5,200.0","5,000.0","158.40K","1.96%"
"Aug 15, 2019","5,100.0","5,100.0","5,110.0","5,100.0","17.29K","-5.03%"
"Aug 14, 2019","5,370.0","5,240.0","5,370.0","5,100.0","4.54K","2.48%"
"Aug 13, 2019","5,240.0","5,200.0","5,240.0","5,200.0","0.06K","-0.19%"
"Aug 12, 2019","5,250.0","5,130.0","5,270.0","5,120.0","10.90K","-0.57%"
"Aug 09, 2019","5,280.0","5,110.0","5,460.0","5,110.0","22.18K","1.54%"
"Aug 08, 2019","5,200.0","5,150.0","5,290.0","5,100.0","25.39K","-1.70%"
"Aug 07, 2019","5,290.0","5,390.0","5,500.0","5,150.0","30.66K","0.00%"
"Aug 06, 2019","5,290.0","5,120.0","5,290.0","5,100.0","9.33K","3.32%"
"Aug 05, 2019","5,120.0","5,160.0","5,160.0","5,120.0","3.36K","-5.01%"
"Aug 02, 2019","5,390.0","5,200.0","5,390.0","5,150.0","11.96K","3.65%"
"Aug 01, 2019","5,200.0","5,120.0","5,200.0","5,100.0","1.10K","0.00%"
"Jul 31, 2019","5,200.0","5,200.0","5,200.0","5,200.0","0.02K","1.36%"
"Jul 30, 2019","5,130.0","5,110.0","5,200.0","5,110.0","28.06K","-1.35%"
"Jul 29, 2019","5,200.0","5,170.0","5,240.0","5,170.0","10.03K","0.00%"
"Jul 26, 2019","5,200.0","5,300.0","5,330.0","5,110.0","4.66K","0.19%"
"Jul 25, 2019","5,190.0","5,190.0","5,200.0","5,190.0","8.34K","-0.19%"
"Jul 24, 2019","5,200.0","5,110.0","5,200.0","5,110.0","1.20K","0.97%"
"Jul 23, 2019","5,150.0","5,140.0","5,200.0","5,140.0","8.42K","0.19%"
"Jul 22, 2019","5,140.0","5,110.0","5,250.0","5,110.0","8.35K","-2.10%"
"Jul 19, 2019","5,250.0","5,250.0","5,260.0","5,240.0","21.28K","-0.38%"
"Jul 18, 2019","5,270.0","5,160.0","5,270.0","5,100.0","2.02K","0.00%"
"Jul 17, 2019","5,270.0","5,200.0","5,270.0","5,150.0","33.73K","1.93%"
"Jul 16, 2019","5,170.0","5,270.0","5,270.0","5,170.0","3.48K","-1.34%"
"Jul 15, 2019","5,240.0","5,280.0","5,280.0","5,220.0","108.10K","-0.76%"
"Jul 12, 2019","5,280.0","5,300.0","5,300.0","5,150.0","17.12K","-0.38%"
"Jul 11, 2019","5,300.0","5,300.0","5,300.0","5,290.0","16.60K","0.00%"
"Jul 10, 2019","5,300.0","5,570.0","5,570.0","5,300.0","5.58K","0.19%"
"Jul 09, 2019","5,290.0","5,150.0","5,340.0","5,150.0","7.15K","0.00%"
"Jul 08, 2019","5,290.0","5,340.0","5,340.0","5,200.0","21.02K","-0.94%"
"Jul 05, 2019","5,340.0","5,470.0","5,470.0","5,200.0","8.19K","2.10%"
"Jul 04, 2019","5,230.0","5,230.0","5,360.0","5,220.0","13.24K","-4.56%"
"Jul 03, 2019","5,480.0","5,570.0","5,570.0","5,400.0","5.12K","1.48%"
"Jul 02, 2019","5,400.0","5,150.0","5,500.0","5,150.0","525.63K","0.75%"
"Jul 01, 2019","5,360.0","5,490.0","5,490.0","5,150.0","81.97K","0.00%"
"Jun 28, 2019","5,360.0","5,320.0","5,380.0","5,300.0","35.86K","-0.56%"
"Jun 27, 2019","5,390.0","5,350.0","5,390.0","5,300.0","20.10K","0.75%"
"Jun 26, 2019","5,350.0","5,350.0","5,350.0","5,280.0","17.41K","0.00%"
"Jun 25, 2019","5,350.0","5,400.0","5,400.0","5,350.0","18.40K","-3.25%"
"Jun 24, 2019","5,530.0","5,430.0","5,530.0","5,250.0","41.91K","0.00%"
"Jun 21, 2019","5,530.0","5,540.0","5,550.0","5,530.0","1.53K","0.55%"
"Jun 20, 2019","5,500.0","5,590.0","5,590.0","5,400.0","20.97K","-1.43%"
"Jun 19, 2019","5,580.0","5,500.0","5,630.0","5,500.0","478.02K","3.33%"
"Jun 18, 2019","5,400.0","5,400.0","5,400.0","5,330.0","0.71K","0.19%"
"Jun 17, 2019","5,390.0","5,320.0","5,650.0","5,320.0","58.12K","1.32%"
"Jun 14, 2019","5,320.0","5,300.0","5,380.0","5,300.0","18.74K","-0.75%"
"Jun 13, 2019","5,360.0","5,360.0","5,360.0","5,300.0","29.17K","-0.74%"
"Jun 12, 2019","5,400.0","5,360.0","5,400.0","5,340.0","23.74K","0.00%"
"Jun 11, 2019","5,400.0","5,550.0","5,560.0","5,360.0","19.18K","-3.40%"
"Jun 10, 2019","5,590.0","5,380.0","5,640.0","5,320.0","91.57K","4.29%"
"Jun 07, 2019","5,360.0","5,400.0","5,450.0","5,360.0","58.45K","0.19%"
"Jun 06, 2019","5,350.0","5,300.0","5,440.0","5,230.0","4.41K","-0.93%"
"Jun 05, 2019","5,400.0","5,450.0","5,450.0","5,350.0","12.70K","0.00%"
"Jun 04, 2019","5,400.0","5,300.0","5,400.0","5,190.0","31.41K","0.93%"
"Jun 03, 2019","5,350.0","5,450.0","5,490.0","5,300.0","9.68K","-1.83%"
"May 31, 2019","5,450.0","5,620.0","5,650.0","5,440.0","41.66K","-3.54%"
"May 30, 2019","5,650.0","5,700.0","5,700.0","5,650.0","6.33K","0.00%"
"May 29, 2019","5,650.0","5,970.0","5,970.0","5,600.0","71.66K","1.25%"
"May 28, 2019","5,580.0","5,527.0","5,580.0","5,500.0","147.33K","1.29%"
"May 27, 2019","5,509.0","5,509.0","5,509.0","5,482.0","43.92K","0.82%"
"May 24, 2019","5,464.0","5,420.0","5,491.0","5,420.0","3.69K","-0.65%"
"May 23, 2019","5,500.0","5,429.0","5,500.0","5,376.0","2.61K","-0.49%"
"May 22, 2019","5,527.0","5,553.0","5,553.0","5,464.0","27.35K","1.97%"
"May 21, 2019","5,420.0","5,491.0","5,491.0","5,358.0","17.73K","-1.29%"
"May 20, 2019","5,491.0","5,500.0","5,544.0","5,438.0","41.17K","-11.15%"
"May 17, 2019","6,180.0","6,000.0","6,330.0","6,000.0","38.88K","4.04%"
"May 16, 2019","5,940.0","6,000.0","6,050.0","5,940.0","12.34K","-1.00%"
"May 15, 2019","6,000.0","6,100.0","6,100.0","5,830.0","19.55K","0.00%"
"May 14, 2019","6,000.0","6,000.0","6,100.0","5,870.0","8.71K","1.18%"
"May 13, 2019","5,930.0","6,000.0","6,100.0","5,900.0","82.27K","-1.17%"
"May 10, 2019","6,000.0","6,110.0","6,110.0","5,810.0","12.47K","-1.80%"
"May 09, 2019","6,110.0","5,970.0","6,170.0","5,720.0","15.06K","0.16%"
"May 08, 2019","6,100.0","6,100.0","6,120.0","5,960.0","22.30K","1.67%"
"May 07, 2019","6,000.0","6,150.0","6,150.0","5,930.0","48.32K","-0.17%"
"May 06, 2019","6,010.0","6,050.0","6,090.0","6,000.0","15.71K","-1.31%"
"May 03, 2019","6,090.0","6,100.0","6,150.0","6,080.0","17.45K","-0.16%"
"May 02, 2019","6,100.0","6,110.0","6,150.0","6,100.0","16.63K","-0.81%"
"Apr 26, 2019","6,150.0","6,190.0","6,190.0","5,790.0","20.61K","0.49%"
"Apr 25, 2019","6,120.0","6,200.0","6,200.0","6,090.0","5.57K","0.49%"
"Apr 24, 2019","6,090.0","6,140.0","6,250.0","6,090.0","6.46K","0.00%"
"Apr 23, 2019","6,090.0","6,100.0","6,140.0","6,090.0","6.93K","-0.65%"
"Apr 22, 2019","6,130.0","6,110.0","6,130.0","5,770.0","21.49K","0.49%"
"Apr 19, 2019","6,100.0","6,110.0","6,150.0","6,100.0","16.87K","0.00%"
"Apr 18, 2019","6,100.0","6,100.0","6,170.0","6,090.0","20.13K","-1.13%"
"Apr 17, 2019","6,170.0","6,200.0","6,200.0","6,090.0","10.00K","1.31%"
"Apr 16, 2019","6,090.0","6,110.0","6,120.0","6,090.0","13.52K","-0.33%"
"Apr 12, 2019","6,110.0","6,200.0","6,200.0","6,070.0","3.51K","0.16%"
"Apr 11, 2019","6,100.0","6,220.0","6,220.0","6,090.0","18.95K","0.00%"
"Apr 10, 2019","6,100.0","6,100.0","6,150.0","6,090.0","38.26K","0.00%"
"Apr 09, 2019","6,100.0","6,180.0","6,240.0","6,100.0","35.57K","-1.29%"
"Apr 08, 2019","6,180.0","6,220.0","6,220.0","6,080.0","30.87K","0.98%"
"Apr 05, 2019","6,120.0","6,190.0","6,190.0","6,100.0","13.84K","0.33%"
"Apr 04, 2019","6,100.0","6,030.0","6,240.0","6,010.0","55.37K","0.83%"
"Apr 03, 2019","6,050.0","6,010.0","6,100.0","6,010.0","13.16K","-1.31%"
"Apr 02, 2019","6,130.0","6,150.0","6,150.0","6,010.0","33.96K","0.00%"
"Apr 01, 2019","6,130.0","6,060.0","6,140.0","6,000.0","48.01K","-0.16%"
"Mar 29, 2019","6,140.0","6,060.0","6,180.0","6,040.0","40.49K","0.99%"
"Mar 28, 2019","6,080.0","6,200.0","6,290.0","6,050.0","114.08K","-2.72%"
"Mar 27, 2019","6,250.0","6,360.0","6,400.0","6,210.0","82.93K","-2.34%"
"Mar 26, 2019","6,400.0","6,600.0","6,600.0","6,400.0","23.44K","-2.88%"
"Mar 25, 2019","6,590.0","6,220.0","6,630.0","6,200.0","390.08K","6.29%"
"Mar 22, 2019","6,200.0","6,050.0","6,200.0","6,000.0","264.51K","2.48%"
"Mar 21, 2019","6,050.0","5,970.0","6,050.0","5,970.0","53.26K","1.17%"
"Mar 20, 2019","5,980.0","6,010.0","6,030.0","5,980.0","173.66K","-1.32%"
"Mar 19, 2019","6,060.0","6,040.0","6,060.0","6,000.0","55.25K","0.50%"
"Mar 18, 2019","6,030.0","6,170.0","6,170.0","6,010.0","74.63K","-0.33%"
"Mar 15, 2019","6,050.0","6,020.0","6,050.0","6,020.0","138.17K","0.17%"
"Mar 14, 2019","6,040.0","6,050.0","6,060.0","6,000.0","93.62K","-0.33%"
"Mar 13, 2019","6,060.0","6,000.0","6,060.0","6,000.0","36.88K","0.17%"
"Mar 12, 2019","6,050.0","6,080.0","6,080.0","5,970.0","15.75K","-0.66%"
"Mar 11, 2019","6,090.0","6,010.0","6,090.0","5,950.0","20.53K","1.33%"
"Mar 08, 2019","6,010.0","6,000.0","6,110.0","5,960.0","136.58K","0.17%"
"Mar 07, 2019","6,000.0","5,960.0","6,000.0","5,860.0","27.72K","0.00%"
"Mar 06, 2019","6,000.0","6,010.0","6,100.0","5,900.0","96.31K","-0.17%"
"Mar 05, 2019","6,010.0","6,100.0","6,100.0","5,990.0","109.99K","-0.50%"
"Mar 04, 2019","6,040.0","6,030.0","6,100.0","6,000.0","34.39K","0.17%"
"Mar 01, 2019","6,030.0","6,000.0","6,180.0","6,000.0","35.15K","-2.58%"
"Feb 28, 2019","6,190.0","6,290.0","6,290.0","5,980.0","21.32K","2.31%"
"Feb 27, 2019","6,050.0","6,100.0","6,100.0","6,050.0","22.92K","-0.82%"
"Feb 26, 2019","6,100.0","6,060.0","6,180.0","6,060.0","12.58K","0.00%"
"Feb 25, 2019","6,100.0","6,200.0","6,200.0","6,050.0","168.91K","0.83%"
"Feb 22, 2019","6,050.0","6,210.0","6,210.0","6,050.0","117.05K","-2.58%"
"Feb 21, 2019","6,210.0","6,250.0","6,250.0","6,150.0","33.58K","0.16%"
"Feb 20, 2019","6,200.0","6,300.0","6,300.0","6,150.0","74.28K","-2.05%"
"Feb 19, 2019","6,330.0","6,330.0","6,390.0","6,200.0","57.94K","-0.94%"
"Feb 18, 2019","6,390.0","6,460.0","6,540.0","6,300.0","133.27K","-1.08%"
"Feb 15, 2019","6,460.0","6,400.0","6,460.0","6,400.0","1.29K","0.00%"
"Feb 14, 2019","6,460.0","6,480.0","6,480.0","6,360.0","27.17K","-0.15%"
"Feb 13, 2019","6,470.0","6,340.0","6,490.0","6,340.0","3.72K","-0.15%"
"Feb 12, 2019","6,480.0","6,370.0","6,580.0","6,360.0","26.64K","-1.67%"
"Feb 11, 2019","6,590.0","6,520.0","6,690.0","6,300.0","12.89K","1.70%"
"Feb 01, 2019","6,480.0","6,500.0","6,500.0","6,300.0","5.23K","0.15%"
"Jan 31, 2019","6,470.0","6,490.0","6,490.0","6,400.0","14.63K","-0.31%"
"Jan 30, 2019","6,490.0","6,320.0","6,490.0","6,320.0","9.02K","2.69%"
"Jan 29, 2019","6,320.0","6,400.0","6,400.0","6,320.0","18.31K","0.16%"
"Jan 28, 2019","6,310.0","6,490.0","6,490.0","6,260.0","17.30K","-2.77%"
"Jan 25, 2019","6,490.0","6,500.0","6,500.0","6,300.0","4.07K","-0.15%"
"Jan 24, 2019","6,500.0","6,500.0","6,500.0","6,410.0","13.22K","1.56%"
"Jan 23, 2019","6,400.0","6,490.0","6,500.0","6,400.0","22.79K","-1.54%"
"Jan 22, 2019","6,500.0","6,500.0","6,550.0","6,500.0","2.57K","-0.46%"
"Jan 21, 2019","6,530.0","6,550.0","6,570.0","6,410.0","38.90K","1.87%"
"Jan 18, 2019","6,410.0","6,410.0","6,570.0","6,330.0","12.94K","-2.58%"
"Jan 17, 2019","6,580.0","6,400.0","6,580.0","6,400.0","5.56K","0.00%"
"Jan 16, 2019","6,580.0","6,600.0","6,600.0","6,450.0","46.64K","0.46%"
"Jan 15, 2019","6,550.0","6,400.0","6,550.0","6,400.0","11.71K","0.15%"
"Jan 14, 2019","6,540.0","6,500.0","6,570.0","6,390.0","73.70K","-0.15%"
"Jan 11, 2019","6,550.0","6,320.0","6,570.0","6,320.0","44.31K","3.64%"
"Jan 10, 2019","6,320.0","6,630.0","6,630.0","6,300.0","12.36K","-2.77%"
"Jan 09, 2019","6,500.0","6,320.0","6,570.0","6,320.0","21.94K","2.85%"
"Jan 08, 2019","6,320.0","6,400.0","6,890.0","6,320.0","41.70K","-5.67%"
"Jan 07, 2019","6,700.0","6,890.0","6,890.0","6,390.0","35.14K","2.13%"
"Jan 04, 2019","6,560.0","6,350.0","6,570.0","6,350.0","4.36K","0.61%"
"Jan 03, 2019","6,520.0","6,690.0","6,690.0","6,520.0","21.82K","0.00%"
"Jan 02, 2019","6,520.0","6,750.0","6,770.0","6,520.0","11.04K","-3.83%"
"Dec 28, 2018","6,780.0","6,700.0","6,780.0","6,600.0","29.04K","0.00%"
"Dec 27, 2018","6,780.0","6,410.0","6,780.0","6,400.0","29.72K","1.95%"
"Dec 26, 2018","6,650.0","6,780.0","6,780.0","6,400.0","21.47K","-0.75%"
"Dec 25, 2018","6,700.0","6,600.0","6,800.0","6,390.0","541.42K","-2.47%"
"Dec 24, 2018","6,870.0","7,000.0","7,000.0","6,510.0","62.95K","-1.86%"
"Dec 21, 2018","7,000.0","6,550.0","7,000.0","6,210.0","512.60K","6.06%"
"Dec 20, 2018","6,600.0","6,880.0","6,880.0","6,550.0","13.06K","-0.75%"
"Dec 19, 2018","6,650.0","6,610.0","6,680.0","6,600.0","10.92K","-0.60%"
"Dec 18, 2018","6,690.0","6,700.0","6,790.0","6,600.0","36.34K","-0.45%"
"Dec 17, 2018","6,720.0","6,720.0","6,720.0","6,710.0","7.27K","0.00%"
"Dec 14, 2018","6,720.0","6,720.0","6,830.0","6,720.0","15.55K","0.15%"
"Dec 13, 2018","6,710.0","6,720.0","6,850.0","6,700.0","29.59K","0.00%"
"Dec 12, 2018","6,710.0","6,800.0","6,900.0","6,710.0","23.84K","-0.74%"
"Dec 11, 2018","6,760.0","6,900.0","6,900.0","6,760.0","48.42K","-2.03%"
"Dec 10, 2018","6,900.0","7,080.0","7,080.0","6,860.0","12.89K","-1.29%"
"Dec 07, 2018","6,990.0","6,910.0","6,990.0","6,910.0","7.58K","0.14%"
"Dec 06, 2018","6,980.0","6,930.0","7,000.0","6,910.0","16.35K","-0.29%"
"Dec 05, 2018","7,000.0","6,900.0","7,050.0","6,900.0","77.67K","0.00%"
"Dec 04, 2018","7,000.0","7,000.0","7,040.0","6,900.0","38.11K","0.00%"
"Dec 03, 2018","7,000.0","7,000.0","7,030.0","6,890.0","50.75K","-0.14%"
"Nov 30, 2018","7,010.0","6,900.0","7,020.0","6,800.0","65.24K","0.14%"
"Nov 29, 2018","7,000.0","6,960.0","7,050.0","6,950.0","40.75K","0.00%"
"Nov 28, 2018","7,000.0","6,900.0","7,000.0","6,860.0","9.57K","-0.43%"
"Nov 27, 2018","7,030.0","7,090.0","7,100.0","7,030.0","2.82K","-0.99%"
"Nov 26, 2018","7,100.0","6,950.0","7,100.0","6,950.0","15.71K","1.43%"
"Nov 23, 2018","7,000.0","7,000.0","7,170.0","6,900.0","9.11K","-2.51%"
"Nov 22, 2018","7,180.0","7,000.0","7,190.0","7,000.0","24.03K","2.57%"
"Nov 21, 2018","7,000.0","7,180.0","7,180.0","7,000.0","14.84K","-2.78%"
"Nov 20, 2018","7,200.0","7,090.0","7,200.0","6,970.0","10.26K","0.84%"
"Nov 19, 2018","7,140.0","7,000.0","7,170.0","7,000.0","6.00K","2.00%"
"Nov 16, 2018","7,000.0","7,290.0","7,290.0","7,000.0","17.22K","-2.78%"
"Nov 15, 2018","7,200.0","7,240.0","7,240.0","7,000.0","15.02K","-0.55%"
"Nov 14, 2018","7,240.0","7,090.0","7,390.0","6,860.0","172.49K","2.12%"
"Nov 13, 2018","7,090.0","7,090.0","7,090.0","7,070.0","58.33K","-0.14%"
"Nov 12, 2018","7,100.0","6,720.0","7,100.0","6,720.0","147.64K","2.90%"
"Nov 09, 2018","6,900.0","6,800.0","6,970.0","6,800.0","22.32K","0.73%"
"Nov 08, 2018","6,850.0","6,990.0","6,990.0","6,840.0","64.44K","-2.00%"
"Nov 07, 2018","6,990.0","6,870.0","6,990.0","6,870.0","42.00K","-0.14%"
"Nov 06, 2018","7,000.0","7,100.0","7,100.0","6,800.0","16.78K","-0.99%"
"Nov 05, 2018","7,070.0","7,000.0","7,110.0","7,000.0","32.93K","2.46%"
"Nov 02, 2018","6,900.0","6,700.0","7,000.0","6,700.0","11.92K","2.99%"
"Nov 01, 2018","6,700.0","6,830.0","6,850.0","6,700.0","193.06K","-4.29%"
"Oct 31, 2018","7,000.0","7,200.0","7,200.0","6,850.0","101.52K","-1.41%"
"Oct 30, 2018","7,100.0","7,200.0","7,200.0","6,920.0","51.50K","-1.39%"
"Oct 29, 2018","7,200.0","6,900.0","7,350.0","6,900.0","98.80K","4.35%"
"Oct 26, 2018","6,900.0","7,200.0","7,200.0","6,900.0","54.81K","-1.15%"
"Oct 25, 2018","6,980.0","6,900.0","7,190.0","6,900.0","110.31K","-3.32%"
"Oct 24, 2018","7,220.0","7,250.0","7,350.0","7,190.0","192.72K","-3.73%"
"Oct 23, 2018","7,500.0","7,500.0","7,500.0","7,300.0","146.09K","-0.79%"
"Oct 22, 2018","7,560.0","7,850.0","7,900.0","7,560.0","34.66K","-3.08%"
"Oct 19, 2018","7,800.0","7,300.0","7,800.0","7,300.0","68.45K","0.00%"
"Oct 18, 2018","7,800.0","7,850.0","7,910.0","7,700.0","185.55K","0.13%"
"Oct 17, 2018","7,790.0","7,790.0","7,900.0","7,780.0","133.72K","1.04%"
"Oct 16, 2018","7,710.0","7,500.0","7,780.0","7,410.0","86.88K","4.19%"
"Oct 15, 2018","7,400.0","7,500.0","7,740.0","7,400.0","191.68K","-1.33%"
"Oct 12, 2018","7,500.0","7,290.0","7,610.0","7,100.0","154.04K","-1.57%"
"Oct 11, 2018","7,620.0","7,800.0","7,950.0","7,620.0","165.31K","-6.96%"
"Oct 10, 2018","8,190.0","8,200.0","8,320.0","7,950.0","215.39K","-0.12%"
"Oct 09, 2018","8,200.0","8,000.0","8,420.0","8,000.0","242.21K","1.86%"
"Oct 08, 2018","8,050.0","7,890.0","8,080.0","7,800.0","233.16K","2.03%"
"Oct 05, 2018","7,890.0","7,400.0","7,980.0","7,400.0","189.91K","5.20%"
"Oct 04, 2018","7,500.0","7,700.0","7,740.0","7,500.0","118.45K","-1.32%"
"Oct 03, 2018","7,600.0","7,600.0","7,600.0","7,450.0","262.89K","5.56%"
"Oct 02, 2018","7,200.0","7,300.0","7,480.0","7,200.0","174.00K","0.14%"
"Oct 01, 2018","7,190.0","6,990.0","7,250.0","6,960.0","123.29K","3.60%"
"Sep 28, 2018","6,940.0","7,000.0","7,020.0","6,900.0","109.92K","-0.72%"
