"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 10, 2020","24,200.0","23,600.0","24,850.0","23,600.0","9.23K","-2.62%"
"Apr 09, 2020","24,850.0","24,300.0","24,900.0","24,000.0","58.75K","4.41%"
"Apr 08, 2020","23,800.0","23,300.0","24,400.0","22,500.0","25.34K","1.28%"
"Apr 07, 2020","23,500.0","24,000.0","24,000.0","23,000.0","110.27K","2.62%"
"Apr 06, 2020","22,900.0","22,900.0","22,950.0","22,400.0","10.03K","0.44%"
"Apr 03, 2020","22,800.0","22,900.0","22,900.0","21,300.0","18.14K","3.64%"
"Apr 01, 2020","22,000.0","22,500.0","22,500.0","21,500.0","2.82K","1.15%"
"Mar 31, 2020","21,750.0","22,800.0","22,800.0","20,850.0","26.32K","-2.90%"
"Mar 30, 2020","22,400.0","21,900.0","22,750.0","20,700.0","6.83K","2.05%"
"Mar 27, 2020","21,950.0","21,900.0","22,900.0","21,900.0","22.17K","0.23%"
"Mar 26, 2020","21,900.0","22,500.0","22,500.0","21,100.0","5.20K","1.86%"
"Mar 25, 2020","21,500.0","21,300.0","22,500.0","21,200.0","8.59K","1.42%"
"Mar 24, 2020","21,200.0","21,300.0","21,500.0","21,100.0","11.27K","-0.24%"
"Mar 23, 2020","21,250.0","22,700.0","22,700.0","21,250.0","16.81K","-6.80%"
"Mar 20, 2020","22,800.0","23,000.0","23,300.0","22,700.0","31.44K","0.00%"
"Mar 19, 2020","22,800.0","23,000.0","23,500.0","22,700.0","27.99K","0.00%"
"Mar 18, 2020","22,800.0","22,700.0","24,000.0","22,700.0","2.57K","0.44%"
"Mar 17, 2020","22,700.0","23,800.0","23,800.0","22,700.0","44.82K","-6.97%"
"Mar 16, 2020","24,400.0","24,950.0","24,950.0","23,000.0","1.39K","2.74%"
"Mar 13, 2020","23,750.0","23,750.0","23,750.0","23,750.0","16.77K","-6.86%"
"Mar 12, 2020","25,500.0","23,300.0","25,800.0","23,200.0","11.62K","2.41%"
"Mar 11, 2020","24,900.0","25,550.0","26,850.0","24,650.0","21.80K","-2.54%"
"Mar 10, 2020","25,550.0","26,500.0","26,900.0","25,550.0","48.84K","-5.37%"
"Mar 09, 2020","27,000.0","27,600.0","27,600.0","26,200.0","14.88K","-2.17%"
"Mar 06, 2020","27,600.0","27,800.0","27,800.0","27,600.0","13.79K","-0.90%"
"Mar 05, 2020","27,850.0","28,400.0","28,500.0","27,850.0","8.76K","-0.71%"
"Mar 04, 2020","28,050.0","28,300.0","28,300.0","28,000.0","7.85K","-1.58%"
"Mar 03, 2020","28,500.0","27,550.0","28,500.0","27,550.0","1.60K","1.79%"
"Mar 02, 2020","28,000.0","27,550.0","28,000.0","27,500.0","2.41K","0.72%"
"Feb 28, 2020","27,800.0","28,200.0","28,200.0","27,800.0","3.07K","-2.46%"
"Feb 27, 2020","28,500.0","28,000.0","28,500.0","27,150.0","0.60K","0.00%"
"Feb 26, 2020","28,500.0","28,000.0","28,500.0","28,000.0","1.02K","0.00%"
"Feb 25, 2020","28,500.0","28,000.0","28,500.0","27,400.0","3.10K","1.06%"
"Feb 24, 2020","28,200.0","28,200.0","28,800.0","28,000.0","6.51K","-2.76%"
"Feb 21, 2020","29,000.0","28,800.0","29,900.0","28,700.0","7.73K","0.69%"
"Feb 20, 2020","28,800.0","28,300.0","28,950.0","28,300.0","5.39K","0.00%"
"Feb 19, 2020","28,800.0","28,900.0","28,900.0","28,200.0","1.13K","1.77%"
"Feb 18, 2020","28,300.0","28,200.0","28,400.0","28,200.0","2.80K","-0.35%"
"Feb 17, 2020","28,400.0","28,500.0","29,300.0","28,200.0","3.00K","-0.35%"
"Feb 14, 2020","28,500.0","28,500.0","28,500.0","28,500.0","1.98K","-0.70%"
"Feb 13, 2020","28,700.0","28,500.0","29,500.0","28,500.0","1.90K","-0.69%"
"Feb 12, 2020","28,900.0","28,400.0","28,900.0","28,100.0","21.08K","0.00%"
"Feb 11, 2020","28,900.0","28,650.0","28,900.0","28,650.0","2.63K","0.00%"
"Feb 10, 2020","28,900.0","29,250.0","29,250.0","28,000.0","12.75K","-1.20%"
"Feb 07, 2020","29,250.0","29,500.0","29,500.0","28,200.0","19.22K","0.86%"
"Feb 06, 2020","29,000.0","29,000.0","29,000.0","28,500.0","2.22K","3.57%"
"Feb 05, 2020","28,000.0","29,000.0","29,000.0","26,500.0","4.69K","0.00%"
"Feb 04, 2020","28,000.0","28,500.0","28,900.0","27,500.0","16.97K","-2.10%"
"Feb 03, 2020","28,600.0","28,800.0","28,800.0","28,000.0","3.96K","-1.72%"
"Jan 31, 2020","29,100.0","30,900.0","30,900.0","28,800.0","9.55K","-5.83%"
"Jan 30, 2020","30,900.0","31,300.0","31,300.0","30,000.0","3.02K","-0.32%"
"Jan 22, 2020","31,000.0","30,500.0","31,000.0","30,500.0","0.85K","1.64%"
"Jan 21, 2020","30,500.0","29,050.0","31,300.0","29,050.0","4.81K","2.01%"
"Jan 20, 2020","29,900.0","29,000.0","29,900.0","29,000.0","0.78K","2.05%"
"Jan 17, 2020","29,300.0","29,600.0","29,600.0","29,300.0","0.77K","-0.51%"
"Jan 16, 2020","29,450.0","29,450.0","29,450.0","29,000.0","3.62K","1.55%"
"Jan 15, 2020","29,000.0","29,600.0","29,600.0","29,000.0","7.74K","-2.03%"
"Jan 14, 2020","29,600.0","29,050.0","29,600.0","29,000.0","5.30K","-1.66%"
"Jan 13, 2020","30,100.0","30,100.0","30,100.0","30,100.0","0.50K","0.33%"
"Jan 10, 2020","30,000.0","29,150.0","30,500.0","29,150.0","4.14K","0.00%"
"Jan 09, 2020","30,000.0","30,350.0","30,350.0","29,050.0","2.58K","1.01%"
"Jan 08, 2020","29,700.0","29,300.0","29,700.0","29,300.0","9.24K","1.02%"
"Jan 07, 2020","29,400.0","29,300.0","29,400.0","29,000.0","4.70K","0.34%"
"Jan 06, 2020","29,300.0","29,400.0","29,400.0","28,550.0","2.66K","-0.34%"
"Jan 03, 2020","29,400.0","29,450.0","29,450.0","29,050.0","3.73K","0.34%"
"Jan 02, 2020","29,300.0","29,400.0","29,400.0","29,050.0","2.93K","-0.34%"
"Dec 31, 2019","29,400.0","29,700.0","29,700.0","29,150.0","3.83K","0.34%"
"Dec 30, 2019","29,300.0","29,800.0","29,800.0","29,000.0","4.38K","-1.68%"
"Dec 27, 2019","29,800.0","29,250.0","29,800.0","28,800.0","3.20K","1.88%"
"Dec 26, 2019","29,250.0","29,400.0","29,500.0","28,550.0","2.75K","0.86%"
"Dec 25, 2019","29,000.0","28,500.0","30,800.0","28,500.0","2.88K","0.00%"
"Dec 24, 2019","29,000.0","29,000.0","29,000.0","28,800.0","1.71K","-0.68%"
"Dec 23, 2019","29,200.0","28,500.0","29,500.0","28,200.0","3.36K","-1.02%"
"Dec 20, 2019","29,500.0","28,800.0","29,600.0","28,500.0","4.71K","-0.34%"
"Dec 19, 2019","29,600.0","29,600.0","29,600.0","29,000.0","4.76K","0.00%"
"Dec 18, 2019","29,600.0","29,800.0","29,800.0","29,200.0","3.03K","-0.67%"
"Dec 17, 2019","29,800.0","32,000.0","32,000.0","29,600.0","4.64K","-0.67%"
"Dec 16, 2019","30,000.0","29,344.0","30,000.0","29,063.0","13.62K","2.24%"
"Dec 13, 2019","29,344.0","29,250.0","29,344.0","28,875.0","13.50K","0.32%"
"Dec 12, 2019","29,250.0","29,062.0","29,250.0","28,781.0","8.12K","0.64%"
"Dec 11, 2019","29,063.0","28,406.0","29,250.0","28,406.0","14.16K","0.98%"
"Dec 10, 2019","28,781.0","28,875.0","29,063.0","28,125.0","94.25K","-4.66%"
"Dec 09, 2019","30,188.0","30,281.0","30,281.0","29,859.0","7.40K","-0.31%"
"Dec 06, 2019","30,281.0","30,188.0","30,281.0","30,000.0","4.19K","0.00%"
"Dec 05, 2019","30,281.0","30,328.0","30,328.0","30,000.0","1.27K","-0.31%"
"Dec 04, 2019","30,375.0","30,469.0","30,469.0","30,375.0","2.10K","0.00%"
"Dec 03, 2019","30,375.0","30,516.0","30,516.0","30,000.0","17.49K","-6.68%"
"Dec 02, 2019","32,550.0","32,500.0","32,600.0","32,500.0","8.21K","-0.46%"
"Nov 29, 2019","32,700.0","32,500.0","32,750.0","32,000.0","8.01K","0.31%"
"Nov 28, 2019","32,600.0","32,500.0","32,600.0","32,300.0","9.33K","0.00%"
"Nov 27, 2019","32,600.0","32,300.0","32,600.0","32,300.0","9.58K","0.00%"
"Nov 26, 2019","32,600.0","32,900.0","32,900.0","32,000.0","12.72K","-0.91%"
"Nov 25, 2019","32,900.0","31,900.0","32,950.0","31,900.0","16.13K","0.00%"
"Nov 22, 2019","32,900.0","32,950.0","33,000.0","32,000.0","11.64K","-0.15%"
"Nov 21, 2019","32,950.0","33,000.0","33,100.0","32,500.0","1.61K","-0.45%"
"Nov 20, 2019","33,100.0","33,200.0","33,200.0","33,000.0","7.74K","0.00%"
"Nov 19, 2019","33,100.0","33,400.0","33,450.0","33,000.0","30.89K","0.00%"
"Nov 18, 2019","33,100.0","33,450.0","33,450.0","32,400.0","14.98K","-1.05%"
"Nov 15, 2019","33,450.0","33,000.0","33,600.0","33,000.0","26.46K","0.45%"
"Nov 14, 2019","33,300.0","32,800.0","33,600.0","32,000.0","74.71K","3.10%"
"Nov 13, 2019","32,300.0","33,150.0","33,150.0","32,000.0","15.57K","-2.42%"
"Nov 12, 2019","33,100.0","31,000.0","33,150.0","30,800.0","37.65K","6.77%"
"Nov 11, 2019","31,000.0","30,900.0","31,900.0","30,800.0","36.34K","0.65%"
"Nov 08, 2019","30,800.0","31,000.0","31,200.0","30,800.0","78.00K","-0.65%"
"Nov 07, 2019","31,000.0","30,800.0","31,000.0","30,200.0","23.83K","3.33%"
"Nov 06, 2019","30,000.0","30,000.0","31,900.0","29,950.0","79.50K","0.33%"
"Nov 05, 2019","29,900.0","30,000.0","30,000.0","29,800.0","23.85K","0.34%"
"Nov 04, 2019","29,800.0","29,950.0","30,000.0","29,500.0","26.35K","0.34%"
"Nov 01, 2019","29,700.0","30,050.0","30,500.0","29,500.0","24.41K","-1.66%"
"Oct 31, 2019","30,200.0","31,000.0","31,000.0","30,100.0","18.14K","-2.58%"
"Oct 30, 2019","31,000.0","31,000.0","31,500.0","31,000.0","10.97K","0.00%"
"Oct 29, 2019","31,000.0","32,000.0","32,000.0","31,000.0","24.42K","-0.32%"
"Oct 28, 2019","31,100.0","31,000.0","31,500.0","31,000.0","17.98K","0.32%"
"Oct 25, 2019","31,000.0","33,000.0","33,000.0","30,800.0","29.20K","-6.06%"
"Oct 24, 2019","33,000.0","34,300.0","34,300.0","32,600.0","23.63K","-3.79%"
"Oct 23, 2019","34,300.0","34,400.0","34,500.0","34,200.0","4.33K","-0.58%"
"Oct 22, 2019","34,500.0","34,500.0","34,500.0","34,100.0","2.66K","-0.29%"
"Oct 21, 2019","34,600.0","34,700.0","35,000.0","34,600.0","0.17K","-1.14%"
"Oct 18, 2019","35,000.0","34,700.0","35,000.0","34,600.0","2.62K","0.57%"
"Oct 17, 2019","34,800.0","34,800.0","35,000.0","34,800.0","1.18K","0.00%"
"Oct 16, 2019","34,800.0","36,000.0","36,900.0","34,800.0","1.29K","-1.97%"
"Oct 15, 2019","35,500.0","34,500.0","36,900.0","34,500.0","4.01K","2.90%"
"Oct 14, 2019","34,500.0","34,600.0","34,600.0","34,500.0","2.17K","0.00%"
"Oct 11, 2019","34,500.0","34,800.0","34,800.0","34,500.0","1.33K","-0.86%"
"Oct 10, 2019","34,800.0","34,800.0","34,800.0","34,800.0","0.68K","0.00%"
"Oct 09, 2019","34,800.0","34,800.0","34,800.0","34,800.0","1.63K","-0.29%"
"Oct 08, 2019","34,900.0","34,900.0","34,900.0","34,700.0","0.14K","0.00%"
"Oct 07, 2019","34,900.0","35,400.0","36,200.0","34,600.0","4.23K","0.00%"
"Oct 04, 2019","34,900.0","35,000.0","35,000.0","34,600.0","6.14K","-0.29%"
"Oct 03, 2019","35,000.0","34,700.0","36,000.0","34,700.0","18.63K","0.86%"
"Oct 02, 2019","34,700.0","36,500.0","36,500.0","34,700.0","8.52K","-0.57%"
"Oct 01, 2019","34,900.0","35,000.0","35,000.0","34,900.0","1.71K","0.00%"
"Sep 30, 2019","34,900.0","35,400.0","35,400.0","34,800.0","2.03K","0.87%"
"Sep 27, 2019","34,600.0","34,900.0","34,900.0","34,500.0","5.31K","-0.86%"
"Sep 26, 2019","34,900.0","35,000.0","35,000.0","34,900.0","6.71K","-0.29%"
"Sep 25, 2019","35,000.0","35,900.0","35,900.0","34,900.0","9.73K","-0.99%"
"Sep 24, 2019","35,350.0","36,150.0","36,150.0","35,200.0","16.22K","-0.14%"
"Sep 23, 2019","35,400.0","36,900.0","36,900.0","34,800.0","0.51K","1.43%"
"Sep 20, 2019","34,900.0","35,200.0","35,400.0","34,900.0","9.00K","-1.41%"
"Sep 19, 2019","35,400.0","35,550.0","35,550.0","35,000.0","5.94K","-1.39%"
"Sep 18, 2019","35,900.0","36,300.0","36,300.0","35,900.0","0.46K","0.00%"
"Sep 17, 2019","35,900.0","36,100.0","36,100.0","35,900.0","5.79K","-1.51%"
"Sep 16, 2019","36,450.0","36,600.0","36,600.0","36,000.0","8.05K","-0.82%"
"Sep 13, 2019","36,750.0","36,850.0","36,850.0","36,000.0","15.25K","-0.27%"
"Sep 12, 2019","36,850.0","36,500.0","37,000.0","36,000.0","12.42K","0.14%"
"Sep 11, 2019","36,800.0","36,800.0","36,800.0","36,600.0","2.72K","0.00%"
"Sep 10, 2019","36,800.0","37,800.0","37,800.0","35,000.0","2.77K","1.38%"
"Sep 09, 2019","36,300.0","37,900.0","37,900.0","36,300.0","8.51K","-4.10%"
"Sep 06, 2019","37,850.0","38,000.0","38,000.0","37,850.0","0.08K","-0.39%"
"Sep 05, 2019","38,000.0","37,050.0","38,000.0","37,050.0","1.22K","0.53%"
"Sep 04, 2019","37,800.0","37,800.0","38,000.0","37,300.0","0.88K","-0.53%"
"Sep 03, 2019","38,000.0","38,400.0","38,400.0","38,000.0","0.12K","0.00%"
"Aug 30, 2019","38,000.0","38,000.0","38,200.0","37,000.0","8.15K","-0.52%"
"Aug 29, 2019","38,200.0","38,250.0","38,250.0","38,000.0","2.38K","-0.13%"
"Aug 28, 2019","38,250.0","37,550.0","38,250.0","37,500.0","0.82K","0.66%"
"Aug 27, 2019","38,000.0","38,000.0","38,350.0","37,900.0","2.47K","0.13%"
"Aug 26, 2019","37,950.0","38,000.0","38,400.0","37,600.0","0.27K","1.20%"
"Aug 23, 2019","37,500.0","38,100.0","38,250.0","37,500.0","1.01K","-2.09%"
"Aug 22, 2019","38,300.0","38,300.0","38,300.0","38,000.0","3.60K","-0.13%"
"Aug 21, 2019","38,350.0","38,350.0","38,350.0","38,350.0","0.05K","0.00%"
"Aug 20, 2019","38,350.0","37,800.0","38,350.0","37,700.0","0.67K","-0.13%"
"Aug 19, 2019","38,400.0","38,000.0","38,700.0","38,000.0","6.10K","0.00%"
"Aug 16, 2019","38,400.0","38,400.0","38,400.0","38,400.0","0.01K","0.52%"
"Aug 15, 2019","38,200.0","37,700.0","38,200.0","37,700.0","2.32K","1.06%"
"Aug 14, 2019","37,800.0","38,500.0","38,500.0","37,600.0","5.69K","0.00%"
"Aug 13, 2019","37,800.0","38,000.0","38,700.0","37,500.0","12.39K","0.00%"
"Aug 12, 2019","37,800.0","38,000.0","38,000.0","36,000.0","3.32K","0.00%"
"Aug 09, 2019","37,800.0","37,800.0","37,800.0","37,800.0","0.36K","0.00%"
"Aug 08, 2019","37,800.0","37,800.0","38,000.0","37,800.0","0.92K","-0.26%"
"Aug 07, 2019","37,900.0","37,950.0","37,950.0","37,750.0","0.85K","-0.26%"
"Aug 06, 2019","38,000.0","37,800.0","38,400.0","37,200.0","3.01K","0.00%"
"Aug 05, 2019","38,000.0","38,400.0","38,400.0","38,000.0","0.28K","0.53%"
"Aug 02, 2019","37,800.0","38,200.0","38,200.0","37,800.0","0.54K","-0.26%"
"Aug 01, 2019","37,900.0","37,900.0","38,100.0","37,900.0","1.53K","-0.13%"
"Jul 31, 2019","37,950.0","38,050.0","38,050.0","37,900.0","0.66K","-0.39%"
"Jul 30, 2019","38,100.0","38,300.0","38,300.0","38,100.0","1.62K","-0.52%"
"Jul 29, 2019","38,300.0","38,300.0","38,300.0","38,000.0","0.80K","0.39%"
"Jul 26, 2019","38,150.0","38,150.0","38,450.0","37,900.0","0.41K","0.00%"
"Jul 25, 2019","38,150.0","38,000.0","38,150.0","38,000.0","0.98K","0.13%"
"Jul 24, 2019","38,100.0","38,200.0","38,200.0","38,000.0","2.58K","0.26%"
"Jul 23, 2019","38,000.0","38,000.0","38,100.0","38,000.0","0.94K","0.00%"
"Jul 22, 2019","38,000.0","37,600.0","38,150.0","37,500.0","9.10K","-1.17%"
"Jul 19, 2019","38,450.0","37,950.0","38,450.0","37,950.0","0.14K","0.00%"
"Jul 18, 2019","38,450.0","38,100.0","38,550.0","37,900.0","4.32K","0.26%"
"Jul 17, 2019","38,350.0","38,200.0","38,600.0","38,000.0","7.55K","0.13%"
"Jul 16, 2019","38,300.0","38,500.0","38,500.0","38,300.0","5.16K","-0.52%"
"Jul 15, 2019","38,500.0","38,500.0","38,600.0","38,500.0","5.01K","0.00%"
"Jul 12, 2019","38,500.0","38,700.0","38,700.0","37,700.0","83.40K","-0.26%"
"Jul 11, 2019","38,600.0","38,400.0","38,600.0","38,400.0","0.19K","0.52%"
"Jul 10, 2019","38,400.0","38,500.0","38,500.0","38,400.0","10.77K","-0.52%"
"Jul 09, 2019","38,600.0","39,000.0","40,400.0","38,350.0","27.81K","0.26%"
"Jul 08, 2019","38,500.0","38,500.0","38,900.0","38,500.0","6.60K","0.00%"
"Jul 05, 2019","38,500.0","39,000.0","39,000.0","38,400.0","2.39K","0.26%"
"Jul 04, 2019","38,400.0","38,400.0","39,400.0","38,300.0","1.53K","0.00%"
"Jul 03, 2019","38,400.0","38,300.0","38,400.0","38,200.0","9.37K","0.52%"
"Jul 02, 2019","38,200.0","38,400.0","38,400.0","38,100.0","11.99K","-0.52%"
"Jul 01, 2019","38,400.0","38,200.0","38,500.0","38,200.0","1.91K","0.13%"
"Jun 28, 2019","38,350.0","38,400.0","38,400.0","38,100.0","3.03K","-0.13%"
"Jun 27, 2019","38,400.0","38,500.0","38,500.0","38,100.0","3.39K","0.66%"
"Jun 26, 2019","38,150.0","38,400.0","38,500.0","38,150.0","4.96K","-0.65%"
"Jun 25, 2019","38,400.0","38,500.0","38,500.0","38,200.0","5.11K","-0.26%"
"Jun 24, 2019","38,500.0","38,400.0","38,500.0","38,400.0","4.14K","0.26%"
"Jun 21, 2019","38,400.0","38,500.0","38,500.0","38,200.0","5.37K","-0.26%"
"Jun 20, 2019","38,500.0","38,700.0","38,700.0","38,400.0","2.13K","-0.52%"
"Jun 19, 2019","38,700.0","38,300.0","38,700.0","38,300.0","0.31K","0.00%"
"Jun 18, 2019","38,700.0","38,600.0","38,700.0","38,500.0","6.92K","0.00%"
"Jun 17, 2019","38,700.0","38,200.0","39,000.0","38,200.0","0.31K","0.00%"
"Jun 14, 2019","38,700.0","38,600.0","38,900.0","38,400.0","0.27K","0.26%"
"Jun 13, 2019","38,600.0","38,500.0","38,800.0","38,150.0","0.33K","0.00%"
"Jun 12, 2019","38,600.0","38,700.0","38,700.0","38,500.0","13.52K","-0.26%"
"Jun 11, 2019","38,700.0","38,700.0","38,700.0","38,700.0","0.05K","0.00%"
"Jun 10, 2019","38,700.0","38,800.0","38,800.0","38,300.0","1.56K","-0.26%"
"Jun 06, 2019","38,800.0","38,900.0","38,900.0","38,100.0","28.95K","-0.26%"
"Jun 05, 2019","38,900.0","38,100.0","39,000.0","38,100.0","21.36K","-0.26%"
"Jun 04, 2019","39,000.0","39,700.0","39,700.0","38,000.0","5.23K","0.13%"
"Jun 03, 2019","38,950.0","38,900.0","39,000.0","38,000.0","4.07K","1.17%"
"May 31, 2019","38,500.0","38,600.0","38,950.0","38,400.0","4.69K","0.00%"
"May 30, 2019","38,500.0","38,500.0","38,500.0","38,500.0","11.09K","0.00%"
"May 29, 2019","38,500.0","38,850.0","38,850.0","38,400.0","2.26K","-0.90%"
"May 28, 2019","38,850.0","39,500.0","39,500.0","38,850.0","0.10K","-0.13%"
"May 27, 2019","38,900.0","39,000.0","39,000.0","38,600.0","4.05K","1.04%"
"May 24, 2019","38,500.0","38,800.0","38,800.0","38,500.0","3.55K","-0.77%"
"May 23, 2019","38,800.0","38,900.0","38,900.0","38,600.0","7.56K","-0.26%"
"May 22, 2019","38,900.0","38,900.0","38,900.0","38,600.0","5.90K","0.13%"
"May 21, 2019","38,850.0","38,900.0","38,900.0","38,850.0","0.40K","-0.38%"
"May 20, 2019","39,000.0","38,900.0","39,000.0","38,800.0","2.41K","0.26%"
"May 17, 2019","38,900.0","39,000.0","39,000.0","38,400.0","1.40K","1.30%"
"May 16, 2019","38,400.0","39,000.0","39,400.0","38,100.0","2.45K","-1.29%"
"May 15, 2019","38,900.0","39,000.0","39,000.0","38,100.0","1.36K","0.78%"
"May 14, 2019","38,600.0","38,500.0","38,800.0","38,000.0","2.93K","-0.52%"
"May 13, 2019","38,800.0","39,100.0","39,300.0","38,800.0","4.12K","-0.26%"
"May 10, 2019","38,900.0","39,000.0","39,400.0","38,200.0","0.27K","0.00%"
"May 09, 2019","38,900.0","38,000.0","38,900.0","37,500.0","5.01K","-0.13%"
"May 08, 2019","38,950.0","38,500.0","39,400.0","38,500.0","0.71K","-1.14%"
"May 07, 2019","39,400.0","38,200.0","39,400.0","38,000.0","8.19K","3.14%"
"May 06, 2019","38,200.0","38,350.0","38,350.0","37,500.0","31.06K","-0.39%"
"May 03, 2019","38,350.0","38,000.0","38,400.0","38,000.0","1.22K","-0.13%"
"May 02, 2019","38,400.0","38,350.0","38,400.0","38,000.0","3.10K","0.00%"
"Apr 26, 2019","38,400.0","38,063.0","38,496.0","37,919.0","6.67K","-0.12%"
"Apr 25, 2019","38,448.0","38,256.0","38,881.0","37,582.0","3.29K","0.00%"
"Apr 24, 2019","38,448.0","38,400.0","38,977.0","37,053.0","6.24K","0.00%"
"Apr 23, 2019","38,448.0","37,245.0","38,977.0","36,764.0","8.63K","3.23%"
"Apr 22, 2019","37,245.0","38,977.0","39,459.0","36,764.0","34.13K","-5.38%"
"Apr 19, 2019","39,362.0","39,459.0","39,459.0","39,170.0","0.23K","0.99%"
"Apr 18, 2019","38,977.0","39,170.0","39,170.0","38,592.0","2.05K","-0.98%"
"Apr 17, 2019","39,362.0","39,074.0","39,459.0","38,977.0","4.76K","-0.12%"
"Apr 16, 2019","39,411.0","39,459.0","40,421.0","38,977.0","0.27K","-2.69%"
"Apr 12, 2019","40,500.0","40,400.0","41,000.0","40,000.0","1.02K","0.25%"
"Apr 11, 2019","40,400.0","40,900.0","41,000.0","40,400.0","0.51K","-0.25%"
"Apr 10, 2019","40,500.0","40,800.0","40,800.0","40,000.0","7.65K","1.00%"
"Apr 09, 2019","40,100.0","40,550.0","40,550.0","40,000.0","2.07K","-1.96%"
"Apr 08, 2019","40,900.0","40,700.0","40,900.0","40,500.0","1.21K","-0.24%"
"Apr 05, 2019","41,000.0","41,100.0","41,100.0","40,600.0","0.04K","0.49%"
"Apr 04, 2019","40,800.0","40,900.0","40,900.0","40,800.0","0.76K","-0.24%"
"Apr 03, 2019","40,900.0","40,600.0","41,000.0","40,200.0","1.57K","-0.24%"
"Apr 02, 2019","41,000.0","41,000.0","41,000.0","40,600.0","1.93K","0.00%"
"Apr 01, 2019","41,000.0","40,700.0","41,200.0","40,000.0","2.74K","-0.73%"
"Mar 29, 2019","41,300.0","41,300.0","41,300.0","40,700.0","2.57K","0.00%"
"Mar 28, 2019","41,300.0","41,200.0","41,300.0","41,200.0","0.10K","-0.96%"
"Mar 27, 2019","41,700.0","41,000.0","43,000.0","40,100.0","0.97K","2.96%"
"Mar 26, 2019","40,500.0","40,000.0","41,000.0","40,000.0","0.74K","-1.46%"
"Mar 25, 2019","41,100.0","40,000.0","41,100.0","40,000.0","1.51K","0.00%"
"Mar 22, 2019","41,100.0","41,000.0","41,200.0","41,000.0","3.31K","0.24%"
"Mar 21, 2019","41,000.0","41,200.0","41,250.0","41,000.0","1.67K","-0.36%"
"Mar 20, 2019","41,150.0","41,250.0","41,250.0","41,000.0","1.63K","0.37%"
"Mar 19, 2019","41,000.0","41,850.0","41,850.0","40,700.0","3.21K","0.24%"
"Mar 18, 2019","40,900.0","40,800.0","41,350.0","40,800.0","3.10K","-1.09%"
"Mar 15, 2019","41,350.0","41,400.0","41,400.0","40,500.0","1.50K","-0.12%"
"Mar 14, 2019","41,400.0","40,800.0","41,500.0","40,800.0","5.92K","1.47%"
"Mar 13, 2019","40,800.0","40,800.0","41,000.0","40,500.0","2.44K","0.74%"
"Mar 12, 2019","40,500.0","40,050.0","40,500.0","40,050.0","0.91K","1.25%"
"Mar 11, 2019","40,000.0","40,000.0","40,100.0","39,800.0","5.34K","0.00%"
"Mar 08, 2019","40,000.0","39,800.0","40,000.0","39,750.0","7.38K","0.50%"
"Mar 07, 2019","39,800.0","39,500.0","39,900.0","39,500.0","6.75K","0.76%"
"Mar 06, 2019","39,500.0","39,450.0","39,600.0","39,400.0","12.46K","0.25%"
"Mar 05, 2019","39,400.0","39,400.0","39,500.0","39,150.0","5.18K","0.00%"
"Mar 04, 2019","39,400.0","39,500.0","39,500.0","39,100.0","10.48K","-0.25%"
"Mar 01, 2019","39,500.0","39,500.0","39,800.0","39,200.0","2.83K","0.00%"
"Feb 28, 2019","39,500.0","39,200.0","39,500.0","39,200.0","4.09K","0.00%"
"Feb 27, 2019","39,500.0","39,500.0","39,700.0","39,100.0","5.14K","0.00%"
"Feb 26, 2019","39,500.0","39,500.0","39,950.0","39,500.0","4.54K","0.00%"
"Feb 25, 2019","39,500.0","39,950.0","39,950.0","39,400.0","7.33K","-1.13%"
"Feb 22, 2019","39,950.0","39,000.0","40,000.0","39,000.0","1.61K","1.01%"
"Feb 21, 2019","39,550.0","40,350.0","40,350.0","39,550.0","4.18K","-0.38%"
"Feb 20, 2019","39,700.0","40,400.0","40,400.0","39,700.0","7.17K","-1.73%"
"Feb 19, 2019","40,400.0","40,650.0","40,650.0","39,100.0","25.13K","-0.62%"
"Feb 18, 2019","40,650.0","40,500.0","40,700.0","40,000.0","0.80K","0.37%"
"Feb 15, 2019","40,500.0","40,100.0","40,700.0","39,950.0","2.60K","1.25%"
"Feb 14, 2019","40,000.0","40,500.0","40,500.0","39,850.0","1.38K","0.50%"
"Feb 13, 2019","39,800.0","40,300.0","40,300.0","39,800.0","5.06K","-1.24%"
"Feb 12, 2019","40,300.0","40,300.0","40,700.0","39,750.0","8.05K","0.00%"
"Feb 11, 2019","40,300.0","40,100.0","40,700.0","39,700.0","3.60K","0.75%"
"Feb 01, 2019","40,000.0","40,000.0","41,000.0","40,000.0","4.18K","0.76%"
"Jan 31, 2019","39,700.0","40,000.0","40,000.0","39,700.0","0.83K","-0.50%"
"Jan 30, 2019","39,900.0","40,000.0","40,000.0","39,400.0","0.76K","1.79%"
"Jan 29, 2019","39,200.0","39,500.0","39,800.0","39,100.0","4.15K","-1.51%"
"Jan 28, 2019","39,800.0","40,100.0","40,100.0","39,800.0","0.15K","0.76%"
"Jan 25, 2019","39,500.0","39,950.0","39,950.0","39,200.0","0.26K","0.51%"
"Jan 24, 2019","39,300.0","40,100.0","40,100.0","39,200.0","3.40K","0.26%"
"Jan 23, 2019","39,200.0","40,000.0","40,000.0","39,200.0","3.65K","-2.00%"
"Jan 22, 2019","40,000.0","39,300.0","40,000.0","39,300.0","1.14K","0.00%"
